name,latitude,longitude,datetime,temp,dew,precip,windgust,windspeed,cloudcover,solarradiation,solarenergy,uvindex
Manila,14.596,120.977,2025-11-17T23:00:00,27.9,24.9,0,11.5,1.9,25.9,0,0,0
Manila,14.596,120.977,2025-11-18T00:00:00,26.9,24.9,0,10.4,9.5,25.8,0,0,0
Manila,14.596,120.977,2025-11-18T01:00:00,26.9,24.9,0,10.1,7.6,88,0,0,0
Manila,14.596,120.977,2025-11-18T02:00:00,26.9,24.9,0,9.4,14.8,50.5,0,0,0
Manila,14.596,120.977,2025-11-18T03:00:00,25.9,24.9,0,9.4,11.2,88,0,0,0
Manila,14.596,120.977,2025-11-18T04:00:00,25.9,24.9,0,9,13,87.5,0,0,0
Manila,14.596,120.977,2025-11-18T05:00:00,25.9,23.9,0,9.4,11.1,87.5,0,0,0
Manila,14.596,120.977,2025-11-18T06:00:00,26.2,22.6,0,10.8,17.5,83.8,2,0,0
Manila,14.596,120.977,2025-11-18T07:00:00,26.3,23.3,0,13.7,16.2,83.8,44,0.2,0
Manila,14.596,120.977,2025-11-18T08:00:00,27,23.9,0,19.8,3.7,87.2,169,0.6,2
Manila,14.596,120.977,2025-11-18T09:00:00,28.4,23.8,0,30.2,17.6,43.5,394,1.4,4
Manila,14.596,120.977,2025-11-18T10:00:00,29.1,23.5,0,33.8,16.4,91.2,533,1.9,5
Manila,14.596,120.977,2025-11-18T11:00:00,29.1,24,0,34.9,15.4,91.2,356,1.3,4
Manila,14.596,120.977,2025-11-18T12:00:00,31,24.9,0.1,34.2,7.7,87.5,166,0.6,2
Manila,14.596,120.977,2025-11-18T13:00:00,32,24.9,0.1,34.6,11.3,87.2,511,1.8,5
Manila,14.596,120.977,2025-11-18T14:00:00,29.8,24.2,0,33.5,21.6,80.1,450,1.6,5
Manila,14.596,120.977,2025-11-18T15:00:00,30.5,23.6,0,37.4,24.2,87.7,125,0.5,1
Manila,14.596,120.977,2025-11-18T16:00:00,29,25.9,0,28.8,7.6,88,37,0.1,0
Manila,14.596,120.977,2025-11-18T17:00:00,28.8,23.2,0,28.1,13.5,36.7,9,0,0
Manila,14.596,120.977,2025-11-18T18:00:00,28.1,23.2,0,26.6,16.3,36.4,0,0,0
Manila,14.596,120.977,2025-11-18T19:00:00,28.1,23.2,0,24.5,16.3,36.2,0,0,0
Manila,14.596,120.977,2025-11-18T20:00:00,28.9,24,0,24.1,3.6,87.5,0,0,0
Manila,14.596,120.977,2025-11-18T21:00:00,28.9,24.9,0,21.6,7.5,87.2,0,0,0
Manila,14.596,120.977,2025-11-18T22:00:00,27.9,24.9,0,19.1,11.1,49.7,0,0,0
Manila,14.596,120.977,2025-11-18T23:00:00,27,24.9,0,16.2,9.3,87.2,0,0,0
Manila,14.596,120.977,2025-11-19T00:00:00,26.9,23.9,0,16.2,5.4,50,0,0,0
Manila,14.596,120.977,2025-11-19T01:00:00,25.9,23.9,0.1,16.2,3.7,50,0,0,0
Manila,14.596,120.977,2025-11-19T02:00:00,26.9,23.9,0,15.8,3.7,50,0,0,0
Manila,14.596,120.977,2025-11-19T03:00:00,26.9,24.9,0,16.2,3.6,87.2,0,0,0
Manila,14.596,120.977,2025-11-19T04:00:00,26.9,23.9,0,14.4,1.9,99.1,0,0,0
Manila,14.596,120.977,2025-11-19T05:00:00,25,24.9,0.1,14,5.4,99.4,0,0,0
Manila,14.596,120.977,2025-11-19T06:00:00,25.9,23.9,0.1,22.7,9.4,87.5,3,0,0
Manila,14.596,120.977,2025-11-19T07:00:00,25.9,24.9,0.1,13,9.3,99.4,59,0.2,1
Manila,14.596,120.977,2025-11-19T08:00:00,26,24.9,0.1,25.6,3.6,88,109,0.4,1
Manila,14.596,120.977,2025-11-19T09:00:00,26,24.3,0.1,27.7,10.8,73,216,0.8,2
Manila,14.596,120.977,2025-11-19T10:00:00,28.4,23.6,0.1,31.3,21.6,73,624,2.2,6
Manila,14.596,120.977,2025-11-19T11:00:00,30.5,23.6,0.1,37.4,20.3,32.9,553,2,6
Manila,14.596,120.977,2025-11-19T12:00:00,31,24.9,0.1,37.8,13,50.5,465,1.7,5
Manila,14.596,120.977,2025-11-19T13:00:00,30,26.9,0.1,37.4,11.2,87.5,400,1.4,4
Manila,14.596,120.977,2025-11-19T14:00:00,29.1,25.1,0.1,37.4,17.4,69.5,386,1.4,4
Manila,14.596,120.977,2025-11-19T15:00:00,29.8,24.3,0,32.8,14.8,43,61,0.2,1
Manila,14.596,120.977,2025-11-19T16:00:00,31,24,0,31,9.4,88,42,0.2,0
Manila,14.596,120.977,2025-11-19T17:00:00,29,24.9,0,28.8,7.6,88,8,0,0
Manila,14.596,120.977,2025-11-19T18:00:00,29,24,0,26.3,7.5,50,0,0,0
Manila,14.596,120.977,2025-11-19T19:00:00,28.9,24,0,24.5,7.5,87.5,0,0,0
Manila,14.596,120.977,2025-11-19T20:00:00,28.9,24.9,0,22.7,7.6,87.5,0,0,0
Manila,14.596,120.977,2025-11-19T21:00:00,28.9,24.9,0,20.2,7.8,50.5,0,0,0
Manila,14.596,120.977,2025-11-19T22:00:00,28,24.9,0.1,18.7,5.6,87.2,0,0,0
Manila,14.596,120.977,2025-11-19T23:00:00,27.9,23.9,0,19.8,9.5,25,0,0,0
Manila,14.596,120.977,2025-11-20T00:00:00,27.9,23.9,0,19.8,7.6,87.2,0,0,0
Manila,14.596,120.977,2025-11-20T01:00:00,27.9,24.9,0,19.1,5.4,87.2,0,0,0
Manila,14.596,120.977,2025-11-20T02:00:00,26,24.9,0,18,20.5,99.1,0,0,0
Manila,14.596,120.977,2025-11-20T03:00:00,25,24.9,0,20.2,11.2,88,0,0,0
Manila,14.596,120.977,2025-11-20T04:00:00,25,24.9,0,19.4,7.6,50,0,0,0
Manila,14.596,120.977,2025-11-20T05:00:00,26.2,23,0,18.4,12.2,80.3,0,0,0
Manila,14.596,120.977,2025-11-20T06:00:00,26.2,23.7,0,17.6,15.8,80.3,2,0,0
Manila,14.596,120.977,2025-11-20T07:00:00,26.9,23.9,0,19.1,7.5,88,69,0.2,1
Manila,14.596,120.977,2025-11-20T08:00:00,27.9,23.9,0,23.8,5.4,88,245,0.9,2
Manila,14.596,120.977,2025-11-20T09:00:00,29.1,24.5,0.1,34.2,18.6,88,327,1.2,3
Manila,14.596,120.977,2025-11-20T10:00:00,29.1,24.3,0.1,35.3,20.3,88,344,1.2,3
Manila,14.596,120.977,2025-11-20T11:00:00,29.1,24.3,0.1,41.4,19.4,76.5,243,0.9,2
Manila,14.596,120.977,2025-11-20T12:00:00,31,23.9,0.1,43.9,7.7,88,464,1.7,5
Manila,14.596,120.977,2025-11-20T13:00:00,32,23.9,0.1,41.4,11.3,87.5,334,1.2,3
Manila,14.596,120.977,2025-11-20T14:00:00,27.7,24.9,0,40,11.3,73,175,0.6,2
Manila,14.596,120.977,2025-11-20T15:00:00,27.7,25,0.1,36.4,9.8,73,125,0.5,1
Manila,14.596,120.977,2025-11-20T16:00:00,29.1,24.3,0,34.9,14.8,91.2,47,0.2,0
Manila,14.596,120.977,2025-11-20T17:00:00,28.1,23.9,0,29.2,14.7,80.3,6,0,0
Manila,14.596,120.977,2025-11-20T18:00:00,28.1,23.9,0,27,13.5,54.2,0,0,0
Manila,14.596,120.977,2025-11-20T19:00:00,28.1,23.2,0,24.1,16.8,57.7,0,0,0
Manila,14.596,120.977,2025-11-20T20:00:00,28,23.9,0,21.2,3.7,25.8,0,0,0
Manila,14.596,120.977,2025-11-20T21:00:00,28,23.9,0,19.8,3.7,25.8,0,0,0
Manila,14.596,120.977,2025-11-20T22:00:00,27.9,24.9,0,18,3.7,88,0,0,0
Manila,14.596,120.977,2025-11-20T23:00:00,27.9,24.9,0,15.1,1.9,88,0,0,0
Manila,14.596,120.977,2025-11-21T00:00:00,27.9,24.9,0,15.1,0.2,87.5,0,0,0
Manila,14.596,120.977,2025-11-21T01:00:00,27.9,23.9,0,15.8,5.4,87.2,0,0,0
Manila,14.596,120.977,2025-11-21T02:00:00,27.4,23.3,0,16.2,24.4,65,0,0,0
Manila,14.596,120.977,2025-11-21T03:00:00,26.6,23,0,16.6,20.6,84.2,0,0,0
Manila,14.596,120.977,2025-11-21T04:00:00,26.6,23.3,0,16.2,22.9,91,0,0,0
Manila,14.596,120.977,2025-11-21T05:00:00,26.9,23.9,0,14.8,7.5,25.3,0,0,0
Manila,14.596,120.977,2025-11-21T06:00:00,26.4,21.3,0,12.6,24.1,36.4,2,0,0
Manila,14.596,120.977,2025-11-21T07:00:00,26.9,23.9,0,11.9,9.4,50.5,50,0.2,1
Manila,14.596,120.977,2025-11-21T08:00:00,27.8,22,0,18.4,20.3,36.7,197,0.7,2
Manila,14.596,120.977,2025-11-21T09:00:00,29.9,23.9,0,27.7,7.6,88,259,0.9,3
Manila,14.596,120.977,2025-11-21T10:00:00,29.2,22.4,0.1,28.1,14.1,76.8,360,1.3,4
Manila,14.596,120.977,2025-11-21T11:00:00,29.2,23.3,0.1,25.9,15.4,69.5,391,1.4,4
Manila,14.596,120.977,2025-11-21T12:00:00,28.5,22.7,0.1,26.3,20.8,76.8,171,0.6,2
Manila,14.596,120.977,2025-11-21T13:00:00,31,24.9,0.3,27.4,11.2,88,290,1,3
Manila,14.596,120.977,2025-11-21T14:00:00,32,24.9,0,29.9,7.7,88,365,1.3,4
Manila,14.596,120.977,2025-11-21T15:00:00,27.5,23.7,0,31,21.4,73.3,163,0.6,2
Manila,14.596,120.977,2025-11-21T16:00:00,28.2,23,0.3,31,22.8,80.6,67,0.2,1
Manila,14.596,120.977,2025-11-21T17:00:00,29.9,24.9,0,25.2,7.7,88,8,0,0
Manila,14.596,120.977,2025-11-21T18:00:00,27.5,21.7,0,23.4,13.5,80.6,0,0,0
Manila,14.596,120.977,2025-11-21T19:00:00,28.9,24.9,0,21.6,5.5,25.3,0,0,0
Manila,14.596,120.977,2025-11-21T20:00:00,28,24,0,20.2,5.5,25.3,0,0,0
Manila,14.596,120.977,2025-11-21T21:00:00,27.9,23,0,19.1,7.6,25.3,0,0,0
Manila,14.596,120.977,2025-11-21T22:00:00,27.9,23,0,18,7.6,25.3,0,0,0
Manila,14.596,120.977,2025-11-21T23:00:00,26.9,23.9,0,18.7,5.4,25,0,0,0
Manila,14.596,120.977,2025-11-22T00:00:00,26.9,23.9,0,20.5,9.3,87.5,0,0,0
Manila,14.596,120.977,2025-11-22T01:00:00,26.9,24,0,20.9,11.1,87.5,0,0,0
Manila,14.596,120.977,2025-11-22T02:00:00,26.9,24.9,0,19.4,9.4,87.2,0,0,0
Manila,14.596,120.977,2025-11-22T03:00:00,25.9,23.9,0,16.9,11.1,87.2,0,0,0
Manila,14.596,120.977,2025-11-22T04:00:00,25.9,24.9,0,16.6,3.6,49.7,0,0,0
Manila,14.596,120.977,2025-11-22T05:00:00,25.9,24.9,0,16.2,3.6,49.7,0,0,0
Manila,14.596,120.977,2025-11-22T06:00:00,25.9,24.9,0,15.8,3.6,50.5,2,0,0
Manila,14.596,120.977,2025-11-22T07:00:00,25.4,21.6,0,17.3,17.5,80.6,61,0.2,1
Manila,14.596,120.977,2025-11-22T08:00:00,28.2,26.1,0,27.4,16.3,50.5,168,0.6,2
Manila,14.596,120.977,2025-11-22T09:00:00,29,24.9,0,32.8,13.1,50.5,168,0.6,2
Manila,14.596,120.977,2025-11-22T10:00:00,28.9,22.7,0,33.5,19.5,46.8,708,2.5,7
Manila,14.596,120.977,2025-11-22T11:00:00,28.9,22,0.1,35.3,14.4,76.8,358,1.3,4
Manila,14.596,120.977,2025-11-22T12:00:00,29.6,21.6,0,35.6,20.1,87.7,428,1.5,4
Manila,14.596,120.977,2025-11-22T13:00:00,30.9,23.9,0.1,34.9,14.8,87.5,538,1.9,5
Manila,14.596,120.977,2025-11-22T14:00:00,32,23,0,36,18.4,50,449,1.6,4
Manila,14.596,120.977,2025-11-22T15:00:00,31.9,23,0,37.1,14.9,88,130,0.5,1
Manila,14.596,120.977,2025-11-22T16:00:00,28.9,23.3,0,33.8,9.5,50,42,0.2,0
Manila,14.596,120.977,2025-11-22T17:00:00,29.9,22.9,0,31.3,9.5,25.3,9,0,0
Manila,14.596,120.977,2025-11-22T18:00:00,29.9,23.9,0,27.4,7.6,88,0,0,0
Manila,14.596,120.977,2025-11-22T19:00:00,28.9,23.9,0,25.9,11.2,50,0,0,0
Manila,14.596,120.977,2025-11-22T20:00:00,28.9,23.9,0,23.4,7.6,87.5,0,0,0
Manila,14.596,120.977,2025-11-22T21:00:00,27.9,23.9,0,22.3,5.4,87.5,0,0,0
Manila,14.596,120.977,2025-11-22T22:00:00,27.9,23.9,0,22.3,3.7,87.5,0,0,0
Manila,14.596,120.977,2025-11-22T23:00:00,27.9,23.9,0,21.2,3.6,50,0,0,0
Manila,14.596,120.977,2025-11-23T00:00:00,27.9,22.9,0,20.5,9.2,87.2,0,0,0
Manila,14.596,120.977,2025-11-23T01:00:00,27.9,22.9,0,20.2,3.6,87.2,0,0,0
Manila,14.596,120.977,2025-11-23T02:00:00,26.9,23.9,0,20.2,3.6,87.2,0,0,0
Manila,14.596,120.977,2025-11-23T03:00:00,26.9,23.9,0,20.9,5.4,87.2,0,0,0
Manila,14.596,120.977,2025-11-23T04:00:00,26.9,23.9,0,20.2,9.4,87.5,0,0,0
Manila,14.596,120.977,2025-11-23T05:00:00,26.9,22.9,0,18.7,9.3,87.2,0,0,0
Manila,14.596,120.977,2025-11-23T06:00:00,26.9,23.9,0,17.3,7.6,87.2,3,0,0
Manila,14.596,120.977,2025-11-23T07:00:00,25.8,21.2,0,16.9,13.1,80.6,51,0.2,1
Manila,14.596,120.977,2025-11-23T08:00:00,27.5,23.9,0.1,22,14.7,25.8,129,0.5,1
Manila,14.596,120.977,2025-11-23T09:00:00,29,23.9,0.1,29.5,7.7,88,400,1.4,4
Manila,14.596,120.977,2025-11-23T10:00:00,28.2,22.2,0.2,34.2,12.1,73.3,542,2,5
Manila,14.596,120.977,2025-11-23T11:00:00,28.2,22.1,0.2,38.9,11.6,73.3,25,0.1,0
Manila,14.596,120.977,2025-11-23T12:00:00,30,23.9,0.1,45,7.7,88,267,1,3
Manila,14.596,120.977,2025-11-23T13:00:00,30,24,0.1,43.6,9.4,88,49,0.2,0
Manila,14.596,120.977,2025-11-23T14:00:00,29.9,24,0.1,42.8,5.5,88,46,0.2,0
Manila,14.596,120.977,2025-11-23T15:00:00,28.6,22.9,0.1,38.2,13.2,69.5,152,0.5,2
Manila,14.596,120.977,2025-11-23T16:00:00,27,24.9,0,31.3,3.7,99.4,110,0.4,1
Manila,14.596,120.977,2025-11-23T17:00:00,25.8,22,0.1,28.4,8.7,88.7,7,0,0
Manila,14.596,120.977,2025-11-23T18:00:00,25.8,22,0.1,27.7,9.3,84.9,0,0,0
Manila,14.596,120.977,2025-11-23T19:00:00,25.8,22,0.1,27.4,12,76.5,0,0,0
Manila,14.596,120.977,2025-11-23T20:00:00,27,25.9,0.1,25.9,3.6,50,0,0,0
Manila,14.596,120.977,2025-11-23T21:00:00,27,25.9,0,24.1,1.9,87.5,0,0,0
Manila,14.596,120.977,2025-11-23T22:00:00,26.9,25.9,0,22.3,5.4,87.5,0,0,0
Manila,14.596,120.977,2025-11-23T23:00:00,26,25.9,0,19.4,5.4,99.4,0,0,0
Manila,14.596,120.977,2025-11-24T00:00:00,26,24.9,0,24.1,5.4,50,0,0,0
Manila,14.596,120.977,2025-11-24T01:00:00,26.3,23.3,0,20.9,11.2,43,0,0,0
Manila,14.596,120.977,2025-11-24T02:00:00,26.3,23.7,0.1,21.6,12.4,80.6,0,0,0
Manila,14.596,120.977,2025-11-24T03:00:00,25.9,25.9,0.1,18.4,5.5,87.5,0,0,0
Manila,14.596,120.977,2025-11-24T04:00:00,25.9,24.9,0.1,18,5.4,87.5,0,0,0
Manila,14.596,120.977,2025-11-24T05:00:00,26.7,21.8,0.1,16.6,9.5,76.5,0,0,0
Manila,14.596,120.977,2025-11-24T06:00:00,26.9,23.9,0.1,15.8,7.6,87.5,2,0,0
Manila,14.596,120.977,2025-11-24T07:00:00,26.4,22.6,0.1,15.8,17.5,80.6,51,0.2,1
Manila,14.596,120.977,2025-11-24T08:00:00,28,23.9,0.1,19.1,13,99.9,125,0.5,1
Manila,14.596,120.977,2025-11-24T09:00:00,27.1,22.9,0.1,27,21.4,73.3,175,0.6,2
Manila,14.596,120.977,2025-11-24T10:00:00,28.8,23,0.3,43.6,16.3,73.3,381,1.4,4
Manila,14.596,120.977,2025-11-24T11:00:00,30,24.9,0.1,43.2,9.5,88,339,1.2,3
Manila,14.596,120.977,2025-11-24T12:00:00,31,23.9,0.2,41,18.4,50.5,417,1.5,4
Manila,14.596,120.977,2025-11-24T13:00:00,29.5,23.9,0.2,40.7,26.4,80.6,319,1.1,3
Manila,14.596,120.977,2025-11-24T14:00:00,31,22.9,0.1,40,24.1,88,335,1.2,3
Manila,14.596,120.977,2025-11-24T15:00:00,29.2,22.9,0.1,40.3,30.2,91.5,186,0.7,2
Manila,14.596,120.977,2025-11-24T16:00:00,31,23.9,0.2,34.6,25.8,88,78,0.3,1
Manila,14.596,120.977,2025-11-24T17:00:00,28.1,21.7,0.1,22.3,21.6,80.6,6,0,0
Manila,14.596,120.977,2025-11-24T18:00:00,28.4,22,0.1,18.7,16.3,80.6,0,0,0
Manila,14.596,120.977,2025-11-24T19:00:00,28,23.9,0.1,17.6,3.7,88,0,0,0
Manila,14.596,120.977,2025-11-24T20:00:00,28,22.9,0,18.7,9.4,88,0,0,0
Manila,14.596,120.977,2025-11-24T21:00:00,27.9,22.9,0,18,9.4,88,0,0,0
Manila,14.596,120.977,2025-11-24T22:00:00,27.9,23.9,0.1,18,12.9,99.9,0,0,0
Manila,14.596,120.977,2025-11-24T23:00:00,26.9,23.9,0.3,19.4,7.6,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T00:00:00,26,24.9,0.4,20.5,5.4,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T01:00:00,25.9,24.9,1.3,22.3,3.7,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T02:00:00,25,24.9,1.7,22,3.7,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T03:00:00,25,24.9,2.8,32.4,3.7,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T04:00:00,25,24.9,3.1,22.7,11.2,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T05:00:00,25.3,22.2,2.6,24.8,23.6,80.6,0,0,0
Manila,14.596,120.977,2025-11-25T06:00:00,25.9,23.9,3,26.6,12.9,88,0,0,0
Manila,14.596,120.977,2025-11-25T07:00:00,26.9,22,5.6,27,16.3,80.6,20,0.1,0
Manila,14.596,120.977,2025-11-25T08:00:00,26,24.9,4.2,25.2,7.7,88,65,0.2,1
Manila,14.596,120.977,2025-11-25T09:00:00,26.5,23.9,2.1,26.6,18.1,99.9,111,0.4,1
Manila,14.596,120.977,2025-11-25T10:00:00,26.5,24.2,1.2,31.7,23.2,99.9,167,0.6,2
Manila,14.596,120.977,2025-11-25T11:00:00,27.9,24.9,1,42.5,14.8,88.1,295,1.1,3
Manila,14.596,120.977,2025-11-25T12:00:00,27.9,24.9,1.3,41.8,11.2,88.1,166,0.6,2
Manila,14.596,120.977,2025-11-25T13:00:00,28.9,24.9,1.9,40,9.4,88,129,0.5,1
Manila,14.596,120.977,2025-11-25T14:00:00,27.6,23.6,2.2,41,20.7,81.6,185,0.7,2
Manila,14.596,120.977,2025-11-25T15:00:00,28.9,24.9,0.9,29.2,3.7,88.1,133,0.5,1
Manila,14.596,120.977,2025-11-25T16:00:00,28.9,24.9,0.9,32,13,88,65,0.2,1
Manila,14.596,120.977,2025-11-25T17:00:00,28,23,0.8,36.7,20.3,80.6,4,0,0
Manila,14.596,120.977,2025-11-25T18:00:00,26.6,23,1.5,35.3,25.4,89,0,0,0
Manila,14.596,120.977,2025-11-25T19:00:00,27.6,22.2,2,36,19.6,84.2,0,0,0
Manila,14.596,120.977,2025-11-25T20:00:00,26.9,24.9,1.8,34.6,7.7,88,0,0,0
Manila,14.596,120.977,2025-11-25T21:00:00,26.9,24.9,1.1,30.2,11.3,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T22:00:00,26.9,24.9,0.2,21.6,11.2,99.9,0,0,0
Manila,14.596,120.977,2025-11-25T23:00:00,26.9,24.9,0.4,22.3,7.7,88,0,0,0
Manila,14.596,120.977,2025-11-26T00:00:00,26.9,24.9,1.3,26.3,3.7,88,0,0,0
Manila,14.596,120.977,2025-11-26T01:00:00,26,24.9,0.6,26.6,2,88,0,0,0
Manila,14.596,120.977,2025-11-26T02:00:00,26.9,25.9,0.5,28.4,0.1,88.1,0,0,0
Manila,14.596,120.977,2025-11-26T03:00:00,26.9,24.9,0.1,37.1,3.6,88,0,0,0
Manila,14.596,120.977,2025-11-26T04:00:00,26.9,25.9,0.1,36.4,9.3,88,0,0,0
Manila,14.596,120.977,2025-11-26T05:00:00,27.9,24.9,0.2,34.6,9.4,100,0,0,0
Manila,14.596,120.977,2025-11-26T06:00:00,27.9,24.9,0.2,32,11.2,88.1,0,0,0
Manila,14.596,120.977,2025-11-26T07:00:00,27.9,25.9,0.2,33.8,9.4,100,54,0.2,1
Manila,14.596,120.977,2025-11-26T08:00:00,28.9,25.9,0.1,33.5,12.9,100,117,0.4,1
Manila,14.596,120.977,2025-11-26T09:00:00,28.4,24.9,0,36.7,27.1,84.2,186,0.7,2
Manila,14.596,120.977,2025-11-26T10:00:00,29.7,24.7,0.1,39.2,18.2,57.7,347,1.2,3
Manila,14.596,120.977,2025-11-26T11:00:00,30.9,25.9,0.1,41.4,18.3,88,339,1.2,3
Manila,14.596,120.977,2025-11-26T12:00:00,31.9,25,0.1,42.1,18.3,50.5,424,1.5,4
Manila,14.596,120.977,2025-11-26T13:00:00,30.2,24,0.1,41,32,47.6,405,1.5,4
Manila,14.596,120.977,2025-11-26T14:00:00,30.5,23.9,0,38.9,29.2,47.6,492,1.8,5
Manila,14.596,120.977,2025-11-26T15:00:00,29.8,24.2,0.2,40,28,47.6,132,0.5,1
Manila,14.596,120.977,2025-11-26T16:00:00,31,24.9,0,28.4,16.6,25.8,52,0.2,1
Manila,14.596,120.977,2025-11-26T17:00:00,30,24.9,0.1,24.5,11.4,25.8,11,0,0
Manila,14.596,120.977,2025-11-26T18:00:00,29.9,25,0,27,7.8,50.5,0,0,0
Manila,14.596,120.977,2025-11-26T19:00:00,29.9,25.9,0,27,7.7,88,0,0,0
Manila,14.596,120.977,2025-11-26T20:00:00,28.9,25.9,0,26.3,9.4,50,0,0,0
Manila,14.596,120.977,2025-11-26T21:00:00,28.9,24.9,0,23.4,13,87.5,0,0,0
Manila,14.596,120.977,2025-11-26T22:00:00,27.9,25.9,0,19.1,11.1,87.5,0,0,0
Manila,14.596,120.977,2025-11-26T23:00:00,27.9,25.9,0,14.4,3.7,88,0,0,0
Manila,14.596,120.977,2025-11-27T00:00:00,27.9,25.9,0,11.5,5.6,87.5,0,0,0
Manila,14.596,120.977,2025-11-27T01:00:00,27.9,25.9,0,16.2,2.1,87.5,0,0,0
Manila,14.596,120.977,2025-11-27T02:00:00,27.9,25.9,0.1,19.1,3.9,25.8,0,0,0
Manila,14.596,120.977,2025-11-27T03:00:00,26.9,25.9,0,17.6,5.6,25,0,0,0
Manila,14.596,120.977,2025-11-27T04:00:00,26.9,24.9,0,16.2,0.2,25,0,0,0
Manila,14.596,120.977,2025-11-27T05:00:00,27.2,23.1,0,14,10,36.4,0,0,0
Manila,14.596,120.977,2025-11-27T06:00:00,27,23.3,0.1,12.6,14.6,57.4,2,0,0
Manila,14.596,120.977,2025-11-27T07:00:00,26.9,25.9,0.3,13,3.8,25.8,45,0.2,0
Manila,14.596,120.977,2025-11-27T08:00:00,28,25.9,0,17.3,3.8,50.5,117,0.4,1
Manila,14.596,120.977,2025-11-27T09:00:00,29.8,25,0,15.5,18.7,40.3,333,1.2,3
Manila,14.596,120.977,2025-11-27T10:00:00,29.8,25,0,15.5,22.2,57.7,134,0.5,1
Manila,14.596,120.977,2025-11-27T11:00:00,31.9,25,0.3,13.3,13,50.5,333,1.2,3
Manila,14.596,120.977,2025-11-27T12:00:00,31,26.9,0.2,14.8,3.8,50.5,164,0.6,2
Manila,14.596,120.977,2025-11-27T13:00:00,29.8,25,0,14.8,19.9,73.3,192,0.7,2
Manila,14.596,120.977,2025-11-27T14:00:00,31,25.9,0.9,15.8,12.9,50.5,285,1,3
Manila,14.596,120.977,2025-11-27T15:00:00,30.9,25.9,1.5,15.5,12.9,88,227,0.8,2
Manila,14.596,120.977,2025-11-27T16:00:00,29.9,25.9,2.1,16.9,9.3,88,71,0.3,1
Manila,14.596,120.977,2025-11-27T17:00:00,29.9,26.9,1.2,20.5,7.6,50.5,10,0,0
Manila,14.596,120.977,2025-11-27T18:00:00,29,24,0.1,20.9,13.5,54.2,0,0,0
Manila,14.596,120.977,2025-11-27T19:00:00,29,24,0.1,21.6,17.6,84.2,0,0,0
Manila,14.596,120.977,2025-11-27T20:00:00,28.4,24,0,16.9,13.5,80.6,0,0,0
Manila,14.596,120.977,2025-11-27T21:00:00,28.9,25.9,0,18.4,5.4,88,0,0,0
Manila,14.596,120.977,2025-11-27T22:00:00,28.9,25.9,1.1,18,5.4,88,0,0,0
Manila,14.596,120.977,2025-11-27T23:00:00,27.9,25.9,0.5,17.3,7.5,25.8,0,0,0
Manila,14.596,120.977,2025-11-28T00:00:00,27.9,25.9,1.4,18.7,7.6,25.3,0,0,0
Manila,14.596,120.977,2025-11-28T01:00:00,27.9,26.9,0.7,18.4,1.9,25.8,0,0,0
Manila,14.596,120.977,2025-11-28T02:00:00,27.2,24.9,0.5,18,11.9,57.4,0,0,0
Manila,14.596,120.977,2025-11-28T03:00:00,26.9,25.9,0,16.9,3.7,87.5,0,0,0
Manila,14.596,120.977,2025-11-28T04:00:00,26.9,25.9,0.4,16.6,3.8,50.5,0,0,0
Manila,14.596,120.977,2025-11-28T05:00:00,26.9,25.9,0,16.6,3.8,25.8,0,0,0
Manila,14.596,120.977,2025-11-28T06:00:00,26.9,24,0.1,16.9,9.5,53.8,4,0,0
Manila,14.596,120.977,2025-11-28T07:00:00,27.6,24.7,0,16.6,12,80.6,37,0.1,0
Manila,14.596,120.977,2025-11-28T08:00:00,28,26.9,0.2,17.6,9.5,99.9,47,0.2,0
Manila,14.596,120.977,2025-11-28T09:00:00,29,25.9,0,14.8,3.7,99.9,94,0.3,1
Manila,14.596,120.977,2025-11-28T10:00:00,28.5,25,0.7,14.8,12.5,84.2,203,0.7,2
Manila,14.596,120.977,2025-11-28T11:00:00,30,25.9,0.2,16.2,11.2,88,251,0.9,3
Manila,14.596,120.977,2025-11-28T12:00:00,32,24,0.2,15.5,11.3,88,373,1.3,4
Manila,14.596,120.977,2025-11-28T13:00:00,32,25,0.1,15.5,11.3,50.5,205,0.7,2
Manila,14.596,120.977,2025-11-28T14:00:00,32,25.9,0.4,17.6,11.3,50.5,60,0.2,1
Manila,14.596,120.977,2025-11-28T15:00:00,29.9,24.2,0,19.4,16.1,65,90,0.3,1
Manila,14.596,120.977,2025-11-28T16:00:00,29.2,25,1.3,20.5,16.1,84.2,92,0.3,1
Manila,14.596,120.977,2025-11-28T17:00:00,29.9,25.9,1.5,21.2,9.4,88,1,0,0
Manila,14.596,120.977,2025-11-28T18:00:00,28.2,23.3,1.3,18,20.3,80.6,0,0,0
Manila,14.596,120.977,2025-11-28T19:00:00,27.5,23.3,0.6,16.6,21.7,84.2,0,0,0
Manila,14.596,120.977,2025-11-28T20:00:00,27.2,22.4,0.6,16.9,23,88,0,0,0
Manila,14.596,120.977,2025-11-28T21:00:00,27.9,24.9,0,16.2,5.5,88,0,0,0
